Date,Death,Latitude,Longitude,Recovered,States,Total Cases,Active
2020-06-11,4,26.2006,92.9376,1249,Assam,3092,1839
2020-06-11,33,25.0961,85.3131,3071,Bihar,5710,2606
2020-06-11,5,30.7333,76.7794,286,Chandigarh,327,36
2020-06-11,6,21.2787,81.8661,402,Chhattisgarh,1262,854
2020-06-11,0,,,2,Dadra and Nagar Haveli and Daman and Diu,28,26
2020-06-11,984,28.7041,77.1025,12245,Delhi,32810,19581
2020-06-11,0,15.2993,74.124,67,Goa,387,320
2020-06-11,1347,22.2587,71.1924,14735,Gujarat,21521,5439
2020-06-11,52,29.0588,76.0856,2188,Haryana,5579,3339
2020-06-11,6,31.1048,77.1734,254,Himachal Pradesh,451,191
2020-06-11,51,33.7782,76.5762,1671,Jammu and Kashmir,4507,2785
2020-06-11,8,23.6102,85.2799,592,Jharkhand,1489,889
2020-06-11,69,15.3173,75.7139,2862,Karnataka,6041,3110
2020-06-11,18,10.8505,76.2711,905,Kerala,2161,1238
2020-06-11,1,34.2996,78.2932,52,Ladakh,115,62
2020-06-11,427,22.9734,78.6569,6892,Madhya Pradesh,10049,2730
2020-06-11,3438,19.7515,75.7139,44517,Maharashtra,94041,46086
2020-06-11,0,24.6637,93.9063,63,Manipur,311,248
2020-06-11,1,25.467,91.3662,13,Meghalaya,44,30
2020-06-11,0,23.1645,92.9376,1,Mizoram,93,92
2020-06-11,0,26.1584,94.5624,22,Nagaland,128,106
2020-06-11,9,20.9517,85.0985,2282,Odisha,3250,959
2020-06-11,0,11.9416,79.8083,53,Puducherry,127,74
2020-06-11,55,31.1471,75.3412,2232,Punjab,2805,518
2020-06-11,259,27.0238,74.2179,8569,Rajasthan,11600,2772
2020-06-11,0,,,0,Sikkim,13,13
2020-06-11,326,11.1271,78.6569,19333,Tamil Nadu,36841,17182
2020-06-11,156,,,1817,Telangana,4111,2138
2020-06-11,1,23.9408,91.9882,239,Tripura,895,655
2020-06-11,321,26.8467,80.9462,6871,Uttar Pradesh,11610,4418
2020-06-11,15,30.0668,79.0193,831,Uttarakhand,1562,716
2020-06-11,432,22.9868,87.855,3779,West Bengal,9328,5117
2020-06-13,0,11.7401,92.6586,33,Andaman and Nicobar Islands,38,5
2020-06-13,80,15.9129,79.74,3105,Andhra Pradesh,5680,2495
2020-06-13,0,28.218000000000004,94.7278,4,Arunachal Pradesh,67,63
2020-06-13,8,26.2006,92.9376,1537,Assam,3498,1953
2020-06-13,36,25.0961,85.3131,3587,Bihar,6103,2480
2020-06-13,5,30.7333,76.7794,286,Chandigarh,334,43
2020-06-13,6,21.2787,81.8661,550,Chhattisgarh,1429,873
2020-06-13,0,,,2,Dadra and Nagar Haveli and Daman and Diu,30,28
2020-06-13,1214,28.7041,77.1025,13398,Delhi,36824,22212
2020-06-13,0,15.2993,74.124,69,Goa,463,394
2020-06-13,1415,22.2587,71.1924,15493,Gujarat,22527,5619
2020-06-13,70,29.0588,76.0856,2475,Haryana,6334,3789
2020-06-13,6,31.1048,77.1734,297,Himachal Pradesh,486,183
2020-06-13,53,33.7782,76.5762,2086,Jammu and Kashmir,4730,2591
2020-06-13,8,23.6102,85.2799,672,Jharkhand,1617,937
2020-06-13,79,15.3173,75.7139,3440,Karnataka,6516,2997
2020-06-13,19,10.8505,76.2711,1000,Kerala,2322,1303
2020-06-13,1,34.2996,78.2932,62,Ladakh,239,176
2020-06-13,440,22.9734,78.6569,7201,Madhya Pradesh,10443,2802
2020-06-13,3717,19.7515,75.7139,47796,Maharashtra,101141,49628
2020-06-13,0,24.6637,93.9063,77,Manipur,385,308
2020-06-13,1,25.467,91.3662,22,Meghalaya,44,21
2020-06-13,0,23.1645,92.9376,1,Mizoram,104,103
2020-06-13,0,26.1584,94.5624,49,Nagaland,156,107
2020-06-13,10,20.9517,85.0985,2474,Odisha,3498,1014
2020-06-13,2,11.9416,79.8083,67,Puducherry,157,88
2020-06-13,63,31.1471,75.3412,2282,Punjab,2986,641
2020-06-13,272,27.0238,74.2179,8898,Rajasthan,12068,2898
2020-06-13,0,,,2,Sikkim,63,61
2020-06-13,367,11.1271,78.6569,22047,Tamil Nadu,40698,18284
2020-06-13,174,,,2278,Telangana,4484,2032
2020-06-13,1,23.9408,91.9882,278,Tripura,961,682
2020-06-13,365,26.8467,80.9462,7609,Uttar Pradesh,12616,4642
2020-06-13,21,30.0668,79.0193,947,Uttarakhand,1724,756
2020-06-13,451,22.9868,87.855,4206,West Bengal,10244,5587
2020-06-14,0,11.7401,92.6586,33,Andaman and Nicobar Islands,38,5
2020-06-14,82,15.9129,79.74,3195,Andhra Pradesh,5965,2688
2020-06-14,0,28.218000000000004,94.7278,4,Arunachal Pradesh,87,83
2020-06-14,8,26.2006,92.9376,1584,Assam,3718,2126
2020-06-14,39,25.0961,85.3131,3956,Bihar,6290,2295
2020-06-14,5,30.7333,76.7794,286,Chandigarh,345,54
2020-06-14,6,21.2787,81.8661,631,Chhattisgarh,1512,875
2020-06-14,0,,,2,Dadra and Nagar Haveli and Daman and Diu,35,33
2020-06-14,1271,28.7041,77.1025,14945,Delhi,38958,22742
2020-06-14,0,15.2993,74.124,70,Goa,523,453
2020-06-14,1448,22.2587,71.1924,15883,Gujarat,23038,5707
2020-06-14,78,29.0588,76.0856,2803,Haryana,6749,3868
2020-06-14,6,31.1048,77.1734,313,Himachal Pradesh,502,183
2020-06-14,55,33.7782,76.5762,2269,Jammu and Kashmir,4878,2554
2020-06-14,8,23.6102,85.2799,816,Jharkhand,1711,887
2020-06-14,81,15.3173,75.7139,3648,Karnataka,6824,3095
2020-06-14,19,10.8505,76.2711,1046,Kerala,2407,1342
2020-06-14,1,34.2996,78.2932,68,Ladakh,437,368
2020-06-14,447,22.9734,78.6569,7377,Madhya Pradesh,10641,2817
2020-06-14,3830,19.7515,75.7139,49346,Maharashtra,104568,51392
2020-06-14,0,24.6637,93.9063,91,Manipur,449,358
2020-06-14,1,25.467,91.3662,22,Meghalaya,44,21
2020-06-14,0,23.1645,92.9376,1,Mizoram,107,106
2020-06-14,0,26.1584,94.5624,76,Nagaland,163,87
2020-06-14,10,20.9517,85.0985,2594,Odisha,3723,1119
2020-06-14,2,11.9416,79.8083,82,Puducherry,176,92
2020-06-14,65,31.1471,75.3412,2327,Punjab,3063,671
2020-06-14,282,27.0238,74.2179,9337,Rajasthan,12401,2782
2020-06-14,0,,,4,Sikkim,63,59
2020-06-14,397,11.1271,78.6569,23409,Tamil Nadu,42687,18881
2020-06-14,182,,,2352,Telangana,4737,2203
2020-06-14,1,23.9408,91.9882,315,Tripura,1046,730
2020-06-14,385,26.8467,80.9462,7875,Uttar Pradesh,13118,4858
2020-06-14,23,30.0668,79.0193,1077,Uttarakhand,1785,685
2020-06-14,463,22.9868,87.855,4542,West Bengal,10698,5693
2020-06-15,0,11.7401,92.6586,33,Andaman and Nicobar Islands,38,5
2020-06-15,84,15.9129,79.74,3314,Andhra Pradesh,6163,2765
2020-06-15,0,28.218000000000004,94.7278,7,Arunachal Pradesh,91,84
2020-06-15,8,26.2006,92.9376,1960,Assam,4049,2081
2020-06-15,39,25.0961,85.3131,4170,Bihar,6470,2261
2020-06-15,5,30.7333,76.7794,293,Chandigarh,352,54
2020-06-15,8,21.2787,81.8661,763,Chhattisgarh,1662,891
2020-06-15,0,,,2,Dadra and Nagar Haveli and Daman and Diu,36,34
2020-06-15,1327,28.7041,77.1025,15823,Delhi,41182,24032
2020-06-15,0,15.2993,74.124,74,Goa,564,490
2020-06-15,1477,22.2587,71.1924,16325,Gujarat,23544,5742
2020-06-15,88,29.0588,76.0856,3003,Haryana,7208,4117
2020-06-15,7,31.1048,77.1734,337,Himachal Pradesh,518,174
2020-06-15,59,33.7782,76.5762,2389,Jammu and Kashmir,5041,2593
2020-06-15,8,23.6102,85.2799,905,Jharkhand,1745,832
2020-06-15,86,15.3173,75.7139,3955,Karnataka,7000,2959
2020-06-15,19,10.8505,76.2711,1102,Kerala,2461,1340
2020-06-15,1,34.2996,78.2932,80,Ladakh,549,468
2020-06-15,459,22.9734,78.6569,7677,Madhya Pradesh,10802,2666
2020-06-15,3950,19.7515,75.7139,50978,Maharashtra,107958,53030
2020-06-15,0,24.6637,93.9063,91,Manipur,458,367
2020-06-15,1,25.467,91.3662,25,Meghalaya,44,18
2020-06-15,0,23.1645,92.9376,1,Mizoram,112,111
2020-06-15,0,26.1584,94.5624,88,Nagaland,168,80
2020-06-15,11,20.9517,85.0985,2708,Odisha,3909,1190
2020-06-15,5,11.9416,79.8083,91,Puducherry,194,98
2020-06-15,67,31.1471,75.3412,2356,Punjab,3140,717
2020-06-15,292,27.0238,74.2179,9566,Rajasthan,12694,2836
2020-06-15,0,,,4,Sikkim,68,64
2020-06-15,435,11.1271,78.6569,24547,Tamil Nadu,44661,19679
2020-06-15,185,,,2377,Telangana,4974,2412
2020-06-15,1,23.9408,91.9882,315,Tripura,1076,760
2020-06-15,399,26.8467,80.9462,8268,Uttar Pradesh,13615,4948
2020-06-15,24,30.0668,79.0193,1111,Uttarakhand,1819,684
2020-06-15,475,22.9868,87.855,5060,West Bengal,11087,5552
2020-06-16,0,11.7401,92.6586,33,Andaman and Nicobar Islands,41,8
2020-06-16,88,15.9129,79.74,3316,Andhra Pradesh,6456,3052
2020-06-16,0,28.218000000000004,94.7278,7,Arunachal Pradesh,91,84
2020-06-16,8,26.2006,92.9376,2166,Assam,4158,1984
2020-06-16,40,25.0961,85.3131,4409,Bihar,6650,2201
2020-06-16,6,30.7333,76.7794,296,Chandigarh,354,52
2020-06-16,8,21.2787,81.8661,890,Chhattisgarh,1756,858
2020-06-16,0,,,5,Dadra and Nagar Haveli and Daman and Diu,36,31
2020-06-16,1400,28.7041,77.1025,16427,Delhi,42829,25002
2020-06-16,0,15.2993,74.124,85,Goa,592,507
2020-06-16,1505,22.2587,71.1924,16664,Gujarat,24055,5886
2020-06-16,100,29.0588,76.0856,3565,Haryana,7722,4057
2020-06-16,8,31.1048,77.1734,353,Himachal Pradesh,556,195
2020-06-16,62,33.7782,76.5762,2604,Jammu and Kashmir,5220,2554
2020-06-16,8,23.6102,85.2799,905,Jharkhand,1763,850
2020-06-16,89,15.3173,75.7139,4135,Karnataka,7213,2989
2020-06-16,20,10.8505,76.2711,1175,Kerala,2543,1348
2020-06-16,1,34.2996,78.2932,82,Ladakh,555,472
2020-06-16,465,22.9734,78.6569,7903,Madhya Pradesh,10935,2567
2020-06-16,4128,19.7515,75.7139,56049,Maharashtra,110744,50567
2020-06-16,0,24.6637,93.9063,151,Manipur,490,339
2020-06-16,1,25.467,91.3662,25,Meghalaya,44,18
2020-06-16,0,23.1645,92.9376,1,Mizoram,117,116
2020-06-16,0,26.1584,94.5624,92,Nagaland,177,85
2020-06-16,11,20.9517,85.0985,2854,Odisha,4055,1190
2020-06-16,5,11.9416,79.8083,95,Puducherry,202,102
2020-06-16,71,31.1471,75.3412,2443,Punjab,3267,753
2020-06-16,301,27.0238,74.2179,9785,Rajasthan,12981,2895
2020-06-16,0,,,4,Sikkim,68,64
2020-06-16,479,11.1271,78.6569,25344,Tamil Nadu,46504,20681
2020-06-16,187,,,2766,Telangana,5193,2240
2020-06-16,1,23.9408,91.9882,433,Tripura,1086,652
2020-06-16,399,26.8467,80.9462,8268,Uttar Pradesh,13615,4948
2020-06-16,24,30.0668,79.0193,1189,Uttarakhand,1845,632
2020-06-16,485,22.9868,87.855,5494,West Bengal,11494,5515
2020-06-18,0,11.7401,92.6586,33,Andaman and Nicobar Islands,44,11
2020-06-18,90,15.9129,79.74,3641,Andhra Pradesh,7071,3340
2020-06-18,0,28.218000000000004,94.7278,7,Arunachal Pradesh,99,92
2020-06-18,8,26.2006,92.9376,2642,Assam,4605,1955
2020-06-18,44,25.0961,85.3131,4926,Bihar,6942,1972
2020-06-18,6,30.7333,76.7794,303,Chandigarh,368,59
2020-06-18,10,21.2787,81.8661,1180,Chhattisgarh,1864,674
2020-06-18,0,,,12,Dadra and Nagar Haveli and Daman and Diu,57,45
2020-06-18,1904,28.7041,77.1025,17457,Delhi,47102,27741
2020-06-18,0,15.2993,74.124,96,Goa,656,560
2020-06-18,1560,22.2587,71.1924,17430,Gujarat,25093,6103
2020-06-18,130,29.0588,76.0856,3952,Haryana,8832,4750
2020-06-18,8,31.1048,77.1734,372,Himachal Pradesh,569,189
2020-06-18,65,33.7782,76.5762,2914,Jammu and Kashmir,5406,2427
2020-06-18,10,23.6102,85.2799,1151,Jharkhand,1895,734
2020-06-18,102,15.3173,75.7139,4804,Karnataka,7734,2828
2020-06-18,20,10.8505,76.2711,1326,Kerala,2697,1351
2020-06-18,1,34.2996,78.2932,92,Ladakh,687,594
2020-06-18,482,22.9734,78.6569,8388,Madhya Pradesh,11244,2374
2020-06-18,5651,19.7515,75.7139,59166,Maharashtra,116752,51935
2020-06-18,0,24.6637,93.9063,192,Manipur,552,360
2020-06-18,1,25.467,91.3662,30,Meghalaya,44,13
2020-06-18,0,23.1645,92.9376,1,Mizoram,121,120
2020-06-18,0,26.1584,94.5624,103,Nagaland,193,90
2020-06-18,11,20.9517,85.0985,3047,Odisha,4338,1280
2020-06-18,7,11.9416,79.8083,109,Puducherry,245,129
2020-06-18,78,31.1471,75.3412,2538,Punjab,3497,881
2020-06-18,313,27.0238,74.2179,10467,Rajasthan,13542,2762
2020-06-18,0,,,4,Sikkim,70,66
2020-06-18,576,11.1271,78.6569,27624,Tamil Nadu,50193,21993
2020-06-18,192,,,3071,Telangana,5675,2412
2020-06-18,1,23.9408,91.9882,556,Tripura,1135,578
2020-06-18,435,26.8467,80.9462,8904,Uttar Pradesh,14598,5259
2020-06-18,26,30.0668,79.0193,1254,Uttarakhand,2023,743
2020-06-18,506,22.9868,87.855,6533,West Bengal,12300,5261
2020-06-19,0,11.7401,92.6586,33,Andaman and Nicobar Islands,44,11
2020-06-19,92,15.9129,79.74,3789,Andhra Pradesh,7518,3637
2020-06-19,0,28.218000000000004,94.7278,10,Arunachal Pradesh,103,93
2020-06-19,9,26.2006,92.9376,2654,Assam,4777,2114
2020-06-19,44,25.0961,85.3131,5056,Bihar,7025,1925
2020-06-19,6,30.7333,76.7794,306,Chandigarh,374,62
2020-06-19,10,21.2787,81.8661,1228,Chhattisgarh,1946,708
2020-06-19,0,,,13,Dadra and Nagar Haveli and Daman and Diu,58,45
2020-06-19,1969,28.7041,77.1025,21341,Delhi,49979,26669
2020-06-19,0,15.2993,74.124,109,Goa,705,596
2020-06-19,1591,22.2587,71.1924,17819,Gujarat,25601,6191
2020-06-19,134,29.0588,76.0856,4556,Haryana,9218,4528
2020-06-19,8,31.1048,77.1734,382,Himachal Pradesh,595,205
2020-06-19,71,33.7782,76.5762,3144,Jammu and Kashmir,5555,2340
2020-06-19,11,23.6102,85.2799,1198,Jharkhand,1920,711
2020-06-19,114,15.3173,75.7139,4983,Karnataka,7944,2847
2020-06-19,21,10.8505,76.2711,1415,Kerala,2794,1358
2020-06-19,1,34.2996,78.2932,95,Ladakh,687,591
2020-06-19,486,22.9734,78.6569,8632,Madhya Pradesh,11426,2308
2020-06-19,5751,19.7515,75.7139,60838,Maharashtra,120504,53915
2020-06-19,0,24.6637,93.9063,199,Manipur,606,407
2020-06-19,1,25.467,91.3662,30,Meghalaya,44,13
2020-06-19,0,23.1645,92.9376,1,Mizoram,130,129
2020-06-19,0,26.1584,94.5624,103,Nagaland,193,90
2020-06-19,11,20.9517,85.0985,3144,Odisha,4512,1357
2020-06-19,7,11.9416,79.8083,109,Puducherry,271,155
2020-06-19,83,31.1471,75.3412,2570,Punjab,3615,962
2020-06-19,323,27.0238,74.2179,10742,Rajasthan,13857,2792
2020-06-19,0,,,5,Sikkim,70,65
2020-06-19,625,11.1271,78.6569,28641,Tamil Nadu,52334,23068
2020-06-19,195,,,3301,Telangana,6027,2531
2020-06-19,1,23.9408,91.9882,639,Tripura,1155,515
2020-06-19,465,26.8467,80.9462,9239,Uttar Pradesh,15181,5477
2020-06-19,26,30.0668,79.0193,1386,Uttarakhand,2102,690
2020-06-19,518,22.9868,87.855,7001,West Bengal,12735,5216
2020-06-20,0,11.7401,92.6586,35,Andaman and Nicobar Islands,45,10
2020-06-20,96,15.9129,79.74,3917,Andhra Pradesh,7961,3948
2020-06-20,0,28.218000000000004,94.7278,11,Arunachal Pradesh,103,92
2020-06-20,9,26.2006,92.9376,3039,Assam,4904,1856
2020-06-20,50,25.0961,85.3131,5098,Bihar,7181,2033
2020-06-20,6,30.7333,76.7794,315,Chandigarh,381,60
2020-06-20,10,21.2787,81.8661,1331,Chhattisgarh,2028,687
2020-06-20,0,,,14,Dadra and Nagar Haveli and Daman and Diu,62,48
2020-06-20,2035,28.7041,77.1025,23569,Delhi,53116,27512
2020-06-20,0,15.2993,74.124,118,Goa,725,607
2020-06-20,1618,22.2587,71.1924,18159,Gujarat,26141,6364
2020-06-20,144,29.0588,76.0856,4889,Haryana,9743,4710
2020-06-20,8,31.1048,77.1734,388,Himachal Pradesh,619,223
2020-06-20,75,33.7782,76.5762,3194,Jammu and Kashmir,5680,2411
2020-06-20,11,23.6102,85.2799,1332,Jharkhand,1965,622
2020-06-20,124,15.3173,75.7139,5210,Karnataka,8281,2947
2020-06-20,21,10.8505,76.2711,1511,Kerala,2912,1380
2020-06-20,1,34.2996,78.2932,95,Ladakh,744,648
2020-06-20,495,22.9734,78.6569,8748,Madhya Pradesh,11582,2339
2020-06-20,5893,19.7515,75.7139,62773,Maharashtra,124331,55665
2020-06-20,0,24.6637,93.9063,218,Manipur,681,463
2020-06-20,1,25.467,91.3662,33,Meghalaya,44,10
2020-06-20,0,23.1645,92.9376,1,Mizoram,130,129
2020-06-20,0,26.1584,94.5624,125,Nagaland,198,73
2020-06-20,11,20.9517,85.0985,3297,Odisha,4677,1369
2020-06-20,7,11.9416,79.8083,118,Puducherry,286,161
2020-06-20,92,31.1471,75.3412,2636,Punjab,3832,1104
2020-06-20,333,27.0238,74.2179,10997,Rajasthan,14156,2826
2020-06-20,0,,,5,Sikkim,70,65
2020-06-20,666,11.1271,78.6569,30271,Tamil Nadu,54449,23512
2020-06-20,198,,,3353,Telangana,6526,2975
2020-06-20,1,23.9408,91.9882,657,Tripura,1178,520
2020-06-20,488,26.8467,80.9462,9638,Uttar Pradesh,15785,5659
2020-06-20,26,30.0668,79.0193,1433,Uttarakhand,2177,718
2020-06-20,529,22.9868,87.855,7303,West Bengal,13090,5258
2020-06-21,0,11.7401,92.6586,36,Andaman and Nicobar Islands,47,11
2020-06-21,101,15.9129,79.74,4111,Andhra Pradesh,8452,4240
2020-06-21,0,28.218000000000004,94.7278,14,Arunachal Pradesh,135,121
2020-06-21,9,26.2006,92.9376,3039,Assam,4904,1856
2020-06-21,52,25.0961,85.3131,5529,Bihar,7533,1952
2020-06-21,6,30.7333,76.7794,316,Chandigarh,404,82
2020-06-21,11,21.2787,81.8661,1394,Chhattisgarh,2041,636
2020-06-21,0,,,26,Dadra and Nagar Haveli and Daman and Diu,68,42
2020-06-21,2112,28.7041,77.1025,31294,Delhi,56746,23340
2020-06-21,0,15.2993,74.124,129,Goa,754,625
2020-06-21,1638,22.2587,71.1924,18694,Gujarat,26680,6348
2020-06-21,149,29.0588,76.0856,5128,Haryana,10223,4946
2020-06-21,8,31.1048,77.1734,413,Himachal Pradesh,656,235
2020-06-21,81,33.7782,76.5762,3336,Jammu and Kashmir,5834,2417
2020-06-21,11,23.6102,85.2799,1335,Jharkhand,1965,619
2020-06-21,132,15.3173,75.7139,5391,Karnataka,8697,3174
2020-06-21,21,10.8505,76.2711,1568,Kerala,3039,1450
2020-06-21,1,34.2996,78.2932,117,Ladakh,836,718
2020-06-21,501,22.9734,78.6569,8880,Madhya Pradesh,11724,2343
2020-06-21,5984,19.7515,75.7139,64153,Maharashtra,128205,58068
2020-06-21,0,24.6637,93.9063,232,Manipur,777,545
2020-06-21,1,25.467,91.3662,33,Meghalaya,44,10
2020-06-21,0,23.1645,92.9376,9,Mizoram,140,131
2020-06-21,0,26.1584,94.5624,138,Nagaland,201,63
2020-06-21,12,20.9517,85.0985,3534,Odisha,4856,1310
2020-06-21,7,11.9416,79.8083,118,Puducherry,286,161
2020-06-21,98,31.1471,75.3412,2678,Punjab,3952,1176
2020-06-21,337,27.0238,74.2179,11274,Rajasthan,14536,2925
2020-06-21,0,,,25,Sikkim,70,45
2020-06-21,704,11.1271,78.6569,31316,Tamil Nadu,56845,24825
2020-06-21,203,,,3506,Telangana,7072,3363
2020-06-21,1,23.9408,91.9882,680,Tripura,1186,505
2020-06-21,507,26.8467,80.9462,9995,Uttar Pradesh,16594,6092
2020-06-21,27,30.0668,79.0193,1450,Uttarakhand,2301,824
2020-06-21,540,22.9868,87.855,7865,West Bengal,13531,5126
2020-06-22,0,11.7401,92.6586,37,Andaman and Nicobar Islands,48,11
2020-06-22,106,15.9129,79.74,4331,Andhra Pradesh,8999,4562
2020-06-22,0,28.218000000000004,94.7278,15,Arunachal Pradesh,135,120
2020-06-22,9,26.2006,92.9376,3360,Assam,5388,2019
2020-06-22,53,25.0961,85.3131,5580,Bihar,7612,1979
2020-06-22,6,30.7333,76.7794,316,Chandigarh,406,84
2020-06-22,11,21.2787,81.8661,1447,Chhattisgarh,2275,817
2020-06-22,0,,,26,Dadra and Nagar Haveli and Daman and Diu,88,62
2020-06-22,2175,28.7041,77.1025,33013,Delhi,59746,24558
2020-06-22,0,15.2993,74.124,129,Goa,754,625
2020-06-22,1663,22.2587,71.1924,19349,Gujarat,27260,6248
2020-06-22,160,29.0588,76.0856,5557,Haryana,10635,4918
2020-06-22,8,31.1048,77.1734,425,Himachal Pradesh,673,240
2020-06-22,82,33.7782,76.5762,3382,Jammu and Kashmir,5956,2492
2020-06-22,11,23.6102,85.2799,1406,Jharkhand,2073,656
2020-06-22,137,15.3173,75.7139,5618,Karnataka,9150,3395
2020-06-22,21,10.8505,76.2711,1661,Kerala,3172,1490
2020-06-22,1,34.2996,78.2932,134,Ladakh,837,702
2020-06-22,515,22.9734,78.6569,9015,Madhya Pradesh,11903,2373
2020-06-22,6170,19.7515,75.7139,65744,Maharashtra,132075,60161
2020-06-22,0,24.6637,93.9063,250,Manipur,841,591
2020-06-22,1,25.467,91.3662,33,Meghalaya,44,10
2020-06-22,0,23.1645,92.9376,9,Mizoram,141,132
2020-06-22,0,26.1584,94.5624,141,Nagaland,211,70
2020-06-22,14,20.9517,85.0985,3720,Odisha,5160,1426
2020-06-22,8,11.9416,79.8083,140,Puducherry,366,218
2020-06-22,99,31.1471,75.3412,2700,Punjab,4074,1275
2020-06-22,349,27.0238,74.2179,11597,Rajasthan,14930,2984
2020-06-22,0,,,25,Sikkim,78,53
2020-06-22,757,11.1271,78.6569,32754,Tamil Nadu,59377,25866
2020-06-22,210,,,3731,Telangana,7802,3861
2020-06-22,1,23.9408,91.9882,759,Tripura,1221,461
2020-06-22,550,26.8467,80.9462,10995,Uttar Pradesh,17731,6186
2020-06-22,27,30.0668,79.0193,1500,Uttarakhand,2344,817
2020-06-22,555,22.9868,87.855,8297,West Bengal,13945,5093
2020-06-23,0,11.7401,92.6586,37,Andaman and Nicobar Islands,48,11
2020-06-23,111,15.9129,79.74,4495,Andhra Pradesh,9372,4766
2020-06-23,0,28.218000000000004,94.7278,21,Arunachal Pradesh,139,118
2020-06-23,9,26.2006,92.9376,3521,Assam,5586,2056
2020-06-23,55,25.0961,85.3131,5781,Bihar,7825,1989
2020-06-23,6,30.7333,76.7794,322,Chandigarh,411,83
2020-06-23,12,21.2787,81.8661,1513,Chhattisgarh,2303,778
2020-06-23,0,,,27,Dadra and Nagar Haveli and Daman and Diu,91,64
2020-06-23,2233,28.7041,77.1025,36602,Delhi,62655,23820
2020-06-23,1,15.2993,74.124,152,Goa,864,711
2020-06-23,1684,22.2587,71.1924,19909,Gujarat,27825,6232
2020-06-23,169,29.0588,76.0856,5916,Haryana,11025,4940
2020-06-23,8,31.1048,77.1734,437,Himachal Pradesh,727,282
2020-06-23,85,33.7782,76.5762,3531,Jammu and Kashmir,6088,2472
2020-06-23,11,23.6102,85.2799,1469,Jharkhand,2137,657
2020-06-23,142,15.3173,75.7139,5730,Karnataka,9399,3527
2020-06-23,21,10.8505,76.2711,1749,Kerala,3310,1540
2020-06-23,1,34.2996,78.2932,136,Ladakh,847,710
2020-06-23,521,22.9734,78.6569,9215,Madhya Pradesh,12078,2342
2020-06-23,6283,19.7515,75.7139,67706,Maharashtra,135796,61807
2020-06-23,0,24.6637,93.9063,250,Manipur,898,648
2020-06-23,1,25.467,91.3662,37,Meghalaya,44,6
2020-06-23,0,23.1645,92.9376,9,Mizoram,141,132
2020-06-23,0,26.1584,94.5624,141,Nagaland,280,139
2020-06-23,15,20.9517,85.0985,3863,Odisha,5303,1425
2020-06-23,8,11.9416,79.8083,149,Puducherry,383,226
2020-06-23,101,31.1471,75.3412,2825,Punjab,4235,1309
2020-06-23,356,27.0238,74.2179,11910,Rajasthan,15232,2966
2020-06-23,0,,,29,Sikkim,78,49
2020-06-23,794,11.1271,78.6569,34112,Tamil Nadu,62087,27181
2020-06-23,217,,,4005,Telangana,8674,4452
2020-06-23,1,23.9408,91.9882,782,Tripura,1237,454
2020-06-23,569,26.8467,80.9462,11601,Uttar Pradesh,18322,6152
2020-06-23,28,30.0668,79.0193,1521,Uttarakhand,2402,853
2020-06-23,569,22.9868,87.855,8687,West Bengal,14358,5102
2020-06-24,0,11.7401,92.6586,40,Andaman and Nicobar Islands,50,10
2020-06-24,119,15.9129,79.74,4599,Andhra Pradesh,10002,5284
2020-06-24,0,28.218000000000004,94.7278,22,Arunachal Pradesh,148,126
2020-06-24,9,26.2006,92.9376,3762,Assam,5831,2060
2020-06-24,56,25.0961,85.3131,6104,Bihar,8153,1993
2020-06-24,6,30.7333,76.7794,322,Chandigarh,418,90
2020-06-24,12,21.2787,81.8661,1553,Chhattisgarh,2362,797
2020-06-24,0,,,29,Dadra and Nagar Haveli and Daman and Diu,120,91
2020-06-24,2301,28.7041,77.1025,39313,Delhi,66602,24988
2020-06-24,1,15.2993,74.124,205,Goa,909,703
2020-06-24,1710,22.2587,71.1924,20513,Gujarat,28371,6148
2020-06-24,178,29.0588,76.0856,6498,Haryana,11520,4844
2020-06-24,8,31.1048,77.1734,443,Himachal Pradesh,775,324
2020-06-24,87,33.7782,76.5762,3642,Jammu and Kashmir,6236,2507
2020-06-24,11,23.6102,85.2799,1520,Jharkhand,2185,654
2020-06-24,150,15.3173,75.7139,6004,Karnataka,9721,3567
2020-06-24,22,10.8505,76.2711,1809,Kerala,3451,1620
2020-06-24,1,34.2996,78.2932,148,Ladakh,932,783
2020-06-24,525,22.9734,78.6569,9335,Madhya Pradesh,12261,2401
2020-06-24,6531,19.7515,75.7139,69631,Maharashtra,139010,62848
2020-06-24,0,24.6637,93.9063,258,Manipur,921,663
2020-06-24,1,25.467,91.3662,37,Meghalaya,46,8
2020-06-24,0,23.1645,92.9376,9,Mizoram,142,133
2020-06-24,0,26.1584,94.5624,141,Nagaland,330,189
2020-06-24,17,20.9517,85.0985,3988,Odisha,5470,1465
2020-06-24,9,11.9416,79.8083,165,Puducherry,402,228
2020-06-24,105,31.1471,75.3412,3047,Punjab,4397,1245
2020-06-24,365,27.0238,74.2179,12213,Rajasthan,15627,3049
2020-06-24,0,,,29,Sikkim,79,50
2020-06-24,833,11.1271,78.6569,35339,Tamil Nadu,64603,28431
2020-06-24,220,,,4224,Telangana,9553,5109
2020-06-24,1,23.9408,91.9882,807,Tripura,1259,451
2020-06-24,588,26.8467,80.9462,12116,Uttar Pradesh,18893,6189
2020-06-24,30,30.0668,79.0193,1602,Uttarakhand,2535,903
2020-06-24,580,22.9868,87.855,9218,West Bengal,14728,4930
